company,report_year,chunk_index,activity,Sub_activity_code
VODAFONE GROUP PLC,2024,1,Acquisition and ownership of buildings,CCM 7.7
VODAFONE GROUP PLC,2024,1,"Data processing, hosting and related activities",CCM 8.1
VODAFONE GROUP PLC,2024,1,Data-driven solutions for GHG emissions reductions,CCM 8.2
VODAFONE GROUP PLC,2024,4,"Repair, refurbishment and remanufacturing",CE 5.1
VODAFONE GROUP PLC,2024,2,Product-as-a-service and other circular use- and result-oriented service models,CE 5.5
Virbac,2023,3,Manufacture of basic pharmaceutical products,C21.1
Virbac,2023,3,Manufacture of pharmaceutical preparations,C21.2
Virbac,2023,2,"Transport by motorbikes, passenger cars and light commercial vehicles","CCM 6.5, CCA 6.5"
Virbac,2023,2,Renovation of production site of active pharmaceutical ingredients,"CCM 7.2, CCA 7.2, CE 3.2, PPC 1.1"
Virbac,2023,2,Renovation of production site of medicinal product,"CCM 7.2, CCA 7.2, CE 3.2, PPC 1.2"
Virbac,2023,2,Renovation of existing buildings,"CCM 7.2, CCA, 7.2, CE 3.2"
Virbac,2023,2,"Installation, maintenance and repair of energy efficiency equipment","CCM 7.3, CCA 7.3"
Virbac,2023,2,Acquisition and ownership of buildings,"CCM 7.7, CCA 7.7"
Virbac,2023,4,"transport by motorcycles, private cars and light utility vehicles",CCM/CCA 6.5
Virbac,2023,4,renovation of existing buildings,"CCM/CCA 7.2, CE 3.2"
Virbac,2023,4,"installation, maintenance and repair of energy efficiency equipment",CCM/CCA 7.3
Virbac,2023,4,"installation, maintenance and repair of charging stations for electric vehicles in buildings and parking spaces attached to buildings",CCM/CCA 7.4
Virbac,2023,4,"installation, maintenance and repair of instruments and devices for the measurement, regulation and control of the energy performance of buildings",CCM/CCA 7.5
Virbac,2023,4,"installation, maintenance and repair of renewable energy technologies",CCM/CCA 7.6
Virbac,2023,4,acquisition and ownership of buildings,CCM/CCA 7.7
Virbac,2023,4,data-based solutions for reducing GHG emissions,CCM/CCA 8.2
Virbac,2023,2,Manufacture of active pharmaceutical ingredients (API) or active substances,PPC 1.1
Virbac,2023,2,Manufacture of medicinal products,PPC 1.2
Virbac,2023,4,"manufacturing, installation and associated services for leak-control technologies to reduce and prevent leaks in water supply systems",WTR 1.1
Virbac,2023,1,Activity 1,
Virbac,2023,1,Activity 2,
Virbac,2023,6,"The undertaking carries out, funds or has exposures to construction and safe operation of new nuclear installations to produce electricity or process heat, including for the purposes of district heating or industrial processes such as hydrogen production, as well as their safety upgrades, using best available technologies.",
Virbac,2023,6,"The undertaking carries out, funds or has exposures to construction or operation of electricity generation facilities that produce electricity using fossil gaseous fuels.",
Virbac,2023,6,"The undertaking carries out, funds or has exposures to construction, refurbishment and operation of heat generation facilities that produce heat/cool using fossil gaseous fuels.",
Virbac,2023,6,"The undertaking carries out, funds or has exposures to construction, refurbishment, and operation of combined heat/cool and power generation facilities using fossil gaseous fuels.",
Virbac,2023,6,"The undertaking carries out, funds or has exposures to research, development, demonstration and deployment of innovative electricity generation facilities that produce energy from nuclear processes with minimal waste from the fuel cycle.",
Virbac,2023,6,"The undertaking carries out, funds or has exposures to safe operation of existing nuclear installations that produce electricity or process heat, including for the purposes of district heating or industrial processes such as hydrogen production from nuclear energy, as well as their safety upgrades.",
Viscom SE,2023,2,3.2 Renovation of existing buildings,3.2
Viscom SE,2023,4,4.1. Electricity generation using solar photovoltaic technology,4.1.
Viscom SE,2023,2,"6.5. Transport by motorbikes, passenger cars and light commercial vehicles",6.5
Viscom SE,2023,4,"6.5. Transport by motorbikes, passenger cars and light commercial vehicles",6.5.
Viscom SE,2023,2,7.2. Renovation of existing buildings,7.2
Viscom SE,2023,2,7.7. Acquisition and ownership of buildings,7.7
Viscom SE,2023,4,7.7. Acquisition and ownership of buildings,7.7.
Viscom SE,2023,7,"The undertaking carries out, funds or has exposures to construction and safe operation of new nuclear installations to produce electricity or process heat, including for the purposes of district heating or industrial processes such as hydrogen production, as well as their safety upgrades, using best available technologies.",
Viscom SE,2023,7,"The undertaking carries out, funds or has exposures to construction or operation of electricity generation facilities that produce electricity using fossil gaseous fuels.",
Viscom SE,2023,7,"The undertaking carries out, funds or has exposures to construction, refurbishment and operation of heat generation facilities that produce heat/cool using fossil gaseous fuels.",
Viscom SE,2023,7,"The undertaking carries out, funds or has exposures to construction, refurbishment, and operation of combined heat/cool and power generation facilities using fossil gaseous fuels.",
Viscom SE,2023,7,"The undertaking carries out, funds or has exposures to research, development, demonstration and deployment of innovative electricity generation facilities that produce energy from nuclear processes with minimal waste from the fuel cycle.",
Viscom SE,2023,7,"The undertaking carries out, funds or has exposures to safe operation of existing nuclear installations that produce electricity or process heat, including for the purposes of district heating or industrial processes such as hydrogen production from nuclear energy, as well as their safety upgrades.",
Volkswagen AG St,2023,4,3.18 Manufacture of automotive and mobility components,3.18
Volkswagen AG St,2023,4,3.2 Manufacture of equipment for the production and use of hydrogen,3.2
Volkswagen AG St,2023,4,3.3 Manufacture of low-carbon technologies for transport,3.3
Volkswagen AG St,2023,4,3.6 Manufacture of other low-carbon technologies,3.6
Volkswagen AG St,2023,4,"9.1 Close to market research, development and innovation",9.1
Volkswagen AG St,2023,1,Manufacture of automotive and mobility components,CCM 3.18
Volkswagen AG St,2023,1,Manufacture of equipment for the production and use of hydrogen,CCM 3.2
Volkswagen AG St,2023,1,Manufacture of low-carbon technologies for transport,CCM 3.3
Volkswagen AG St,2023,1,Manufacture of other low-carbon technologies,CCM 3.6
Volkswagen AG St,2023,1,"Close to market research, development and innovation",CCM 9.1
Volkswagen AG Vz,2023,4,3.18 Manufacture of automotive and mobility components,3.18
Volkswagen AG Vz,2023,4,3.2 Manufacture of equipment for the production and use of hydrogen,3.2
Volkswagen AG Vz,2023,4,3.3 Manufacture of low-carbon technologies for transport,3.3
Volkswagen AG Vz,2023,4,3.6 Manufacture of other low-carbon technologies,3.6
Volkswagen AG Vz,2023,4,"9.1 Close to market research, development and innovation",9.1
Volkswagen AG Vz,2023,1,Manufacture of automotive and mobility components,CCM 3.18
Volkswagen AG Vz,2023,1,Manufacture of equipment for the production and use of hydrogen,CCM 3.2
Volkswagen AG Vz,2023,1,Manufacture of low-carbon technologies for transport,CCM 3.3
Volkswagen AG Vz,2023,1,Manufacture of other low-carbon technologies,CCM 3.6
Volkswagen AG Vz,2023,1,"Close to market research, development and innovation",CCM 9.1
Vonovia SE,2023,8,purchase of electrical and electronic goods,1.2
Vonovia SE,2023,8,capital expenditure on the fleet,3.3
Vonovia SE,2023,8,electricity generation using solar photovoltaic technology,4.1
Vonovia SE,2023,8,new construction,7.1
Vonovia SE,2023,8,renovation of existing buildings,7.2
Vonovia SE,2023,8,activity 7.3,7.3
Vonovia SE,2023,8,activity 7.4,7.4
Vonovia SE,2023,8,activity 7.5,7.5
Vonovia SE,2023,8,activity 7.6,7.6
Vonovia SE,2023,8,rental income from taxonomy-aligned buildings,7.7
Vonovia SE,2023,2,CCM 3.3 Manufacture of low carbon technologies for transport,CCM 3.3
Vonovia SE,2023,2,CCM 4.1 Electricity generation using solar photovoltaic technology,CCM 4.1
Vonovia SE,2023,5,Construction of new buildings,CCM 7.1
Vonovia SE,2023,2,CCM 7.1/CE 3.1 Construction of new buildings,CCM 7.1/CE 3.1
Vonovia SE,2023,3,Renovation of existing buildings,CCM 7.2
Vonovia SE,2023,2,CCM 7.2/CE 3.2 Renovation of existing buildings,CCM 7.2/CE 3.2
Vonovia SE,2023,2,"CCM 7.3 Installation, maintenance and repair of energy efficiency equipment",CCM 7.3
Vonovia SE,2023,2,"CCM 7.4 Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM 7.4
Vonovia SE,2023,2,"CCM 7.5 Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",CCM 7.5
Vonovia SE,2023,2,"CCM 7.6 Installation, maintenance and repair of renewable energy technologies",CCM 7.6
Vonovia SE,2023,2,CCM 7.7 Acquisition and ownership of buildings,CCM 7.7
Vonovia SE,2023,2,CE 1.2 Manufacture of electrical and electronic equipment,CE 1.2
Vossloh AG,2023,1,6.14. Infrastructure for rail transport,6.14
Vossloh AG,2023,3,"6.5 Transportation with motorcycles, passenger cars and light commercial vehicles",6.5
Vossloh AG,2023,3,"7.3 Installation, maintenance and repair of energy-efficient appliances",7.3
Vossloh AG,2023,3,"7.4. Installation, maintenance and repair of charging stations for electric vehicles in buildings (and in parking lots belonging to buildings)",7.4
Vossloh AG,2023,3,"7.5 Installation, maintenance and repair of devices for measuring, regulating and controlling the overall energy efficiency of buildings",7.5
Vossloh AG,2023,3,"7.6 Installation, maintenance and repair of renewable energy technologies",7.6
Warimpex Finanz- und Bet. AG,2023,4,7.1. F41 Construction of buildings,7.1. F41
Warimpex Finanz- und Bet. AG,2023,4,7.7. L68 Real estate activities,7.7. L68
Warimpex Finanz- und Bet. AG,2023,1,Acquisition and ownership of buildings,CCA 7.7
Warimpex Finanz- und Bet. AG,2023,5,Construction of buildings,L41
Warimpex Finanz- und Bet. AG,2023,5,Real estate activities,L68
WashTec AG,2023,8,Production of alternative water resources for purposes other than human consumption,2.2
WashTec AG,2023,2,Manufacture of other low-carbon technologies,CCM 3.6
WashTec AG,2023,2,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM 6.5
WashTec AG,2023,5,"Installation, maintenance and repair of energy efficiency equipment",CCM 7.3
WashTec AG,2023,2,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM 7.4
WashTec AG,2023,2,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",CCM 7.5
WashTec AG,2023,3,Production of alternative water resources for purposes other than human consumption,CE 2.2
WashTec AG,2023,7,n/a,N/A
Westwing Group SE,2023,1,Acquisition and ownership of buildings,7.7
Westwing Group SE,2023,2,"Data processing, hosting and related activities",8.1
Wienerberger AG,2023,7,Manufacture of energy efficiency equipment for buildings,3.5
Wienerberger AG,2023,7,"Transport by motorbikes, passenger cars and light commercial vehicles (i.e. company cars)",6.5
Wienerberger AG,2023,7,"Installation, maintenance and repair of energy efficiency equipment (i.e. insulation material in own used buildings)",7.3
Wienerberger AG,2023,7,"Installation, maintenance and repair of charging stations for electric vehicles in buildings and parking spaces attached to buildings (i.e. E-charging stations)",7.4
Wienerberger AG,2023,7,"Installation, maintenance and repair of renewable energy technologies (i.e. Photovoltaic, heat pumps)",7.6
Wienerberger AG,2023,1,Manufacture of energy-efficient equipment for buildings,CCM 3.5
Wienerberger AG,2023,4,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM 6.5
Wienerberger AG,2023,4,"Installation, maintenance and repair of energy efficiency equipment",CCM 7.3
Wienerberger AG,2023,4,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM 7.4
Wienerberger AG,2023,4,"Installation, maintenance and repair of renewable energy technologies",CCM 7.6
Wüstenrot & Württembergische AG,2023,2,Amount and proportion of economic activity referred to in row 1 of Template 1 that is taxonomy-non-eligible in accordance with Section 4.26 of Annexes I and II to Delegated Regulation (EU) 2021/2139 in the denominator of the applicable KPI,
Wüstenrot & Württembergische AG,2023,2,Amount and proportion of economic activity referred to in row 2 of Template 1 that is taxonomy-non-eligible in accordance with Section 4.27 of Annexes I and II to Delegated Regulation (EU) 2021/2139 in the denominator of the applicable KPI,
Wüstenrot & Württembergische AG,2023,2,Amount and proportion of economic activity referred to in row 3 of Template 1 that is taxonomy-non-eligible in accordance with Section 4.28 of Annexes I and II to Delegated Regulation (EU) 2021/2139 in the denominator of the applicable KPI,
Wüstenrot & Württembergische AG,2023,2,Amount and proportion of economic activity referred to in row 4 of Template 1 that is taxonomy-non-eligible in accordance with Section 4.29 of Annexes I and II to Delegated Regulation (EU) 2021/2139 in the denominator of the applicable KPI,
Wüstenrot & Württembergische AG,2023,2,Amount and proportion of economic activity referred to in row 5 of Template 1 that is taxonomy-non-eligible in accordance with Section 4.30 of Annexes I and II to Delegated Regulation (EU) 2021/2139 in the denominator of the applicable KPI,
Wüstenrot & Württembergische AG,2023,2,Amount and proportion of economic activity referred to in row 6 of Template 1 that is taxonomy-non-eligible in accordance with Section 4.31 of Annexes I and II to Delegated Regulation (EU) 2021/2139 in the denominator of the applicable KPI,
Wüstenrot & Württembergische AG,2023,2,Amount and proportion of other taxonomy-eligible but not taxonomy-aligned economic activities not referred to in rows 1 to 6 above in the denominator of the applicable KPI,
Wüstenrot & Württembergische AG,2023,2,Amount and proportion of other taxonomy-non-eligible economic activities not referred to in rows 1 to 6 above in the denominator of the applicable KPI,
Wüstenrot & Württembergische AG,2023,2,Amount and proportion of taxonomy-eligible but not taxonomy-aligned economic activity referred to in Section 4.26 of Annexes I and II to Delegated Regulation (EU) 2021/2139 in the denominator of the applicable KPI,
