stage,slug,company,report_year,chunk_index,batch_index,source_md,n_chunks,start_page,end_page,chunk_tokens_est,n_evidence_lines_in_batch,prompt_tokens_est,elapsed_s,status,error_message,attempt_used,prompt_tokens_api,completion_tokens_api,total_tokens_api,n_evidence_rows_norm,n_rows_normalized
pass2,virbac,Virbac,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\virbac\2023\focused\virbac_2023_taxonomy_focused.md,1,,,1195,22.0,1610,14.784382,ok,,1.0,1610.0,1060.0,2670.0,,21.0
pass1,viscom_se,Viscom SE,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\viscom_se\2023\focused\viscom_se_2023_taxonomy_focused.md,2,51.0,166.0,20061,,20517,3.944421,ok,,1.0,20299.0,563.0,20862.0,8.0,
pass1,viscom_se,Viscom SE,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\viscom_se\2023\focused\viscom_se_2023_taxonomy_focused.md,2,167.0,167.0,330,,786,2.549229,ok,,1.0,789.0,45.0,834.0,0.0,
pass2,viscom_se,Viscom SE,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\viscom_se\2023\focused\viscom_se_2023_taxonomy_focused.md,2,,,410,8.0,826,5.115451,ok,,1.0,822.0,183.0,1005.0,,4.0
pass1,volkswagen_ag_st,Volkswagen AG St,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\volkswagen_ag_st\2023\focused\volkswagen_ag_st_2023_taxonomy_focused.md,3,6.0,131.0,20775,,21232,2.236264,ok,,1.0,21020.0,28.0,21048.0,0.0,
pass1,volkswagen_ag_st,Volkswagen AG St,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\volkswagen_ag_st\2023\focused\volkswagen_ag_st_2023_taxonomy_focused.md,3,132.0,214.0,20012,,20470,4.943422,ok,,1.0,20333.0,664.0,20997.0,9.0,
pass1,volkswagen_ag_st,Volkswagen AG St,2023,3.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\volkswagen_ag_st\2023\focused\volkswagen_ag_st_2023_taxonomy_focused.md,3,215.0,458.0,8158,,8616,2.129653,ok,,1.0,8562.0,34.0,8596.0,0.0,
pass2,volkswagen_ag_st,Volkswagen AG St,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\volkswagen_ag_st\2023\focused\volkswagen_ag_st_2023_taxonomy_focused.md,3,,,542,9.0,960,8.594767,ok,,1.0,949.0,385.0,1334.0,,9.0
pass1,volkswagen_ag_vz,Volkswagen AG Vz,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\volkswagen_ag_vz\2023\focused\volkswagen_ag_vz_2023_taxonomy_focused.md,3,6.0,131.0,20733,,21191,2.489424,ok,,1.0,20991.0,41.0,21032.0,0.0,
pass1,volkswagen_ag_vz,Volkswagen AG Vz,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\volkswagen_ag_vz\2023\focused\volkswagen_ag_vz_2023_taxonomy_focused.md,3,132.0,215.0,20504,,20963,3.40505,ok,,1.0,20812.0,99.0,20911.0,0.0,
pass1,volkswagen_ag_vz,Volkswagen AG Vz,2023,3.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\volkswagen_ag_vz\2023\focused\volkswagen_ag_vz_2023_taxonomy_focused.md,3,216.0,458.0,7637,,8096,1.595205,ok,,1.0,8049.0,47.0,8096.0,0.0,
pass1,vonovia_se,Vonovia SE,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\vonovia_se\2023\focused\vonovia_se_2023_taxonomy_focused.md,2,48.0,71.0,20067,,20525,6.21152,ok,,1.0,20369.0,1286.0,21655.0,17.0,
pass1,vonovia_se,Vonovia SE,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\vonovia_se\2023\focused\vonovia_se_2023_taxonomy_focused.md,2,72.0,287.0,14662,,15120,2.116588,ok,,1.0,14888.0,39.0,14927.0,0.0,
pass2,vonovia_se,Vonovia SE,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\vonovia_se\2023\focused\vonovia_se_2023_taxonomy_focused.md,2,,,899,17.0,1317,8.770214,ok,,1.0,1315.0,514.0,1829.0,,10.0
pass1,vossloh_ag,Vossloh AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\vossloh_ag\2023\focused\vossloh_ag_2023_taxonomy_focused.md,2,3.0,110.0,20887,,21343,28.085673,error,LLM call failed after 3 retries: Expecting ':' delimiter: line 1 column 170 (char 169),,,,,,
pass1,vossloh_ag,Vossloh AG,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\vossloh_ag\2023\focused\vossloh_ag_2023_taxonomy_focused.md,2,111.0,176.0,11791,,12248,3.752665,ok,,1.0,12122.0,175.0,12297.0,5.0,
pass2,vossloh_ag,Vossloh AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\vossloh_ag\2023\focused\vossloh_ag_2023_taxonomy_focused.md,2,,,127,5.0,543,4.092529,ok,,1.0,554.0,108.0,662.0,,0.0
pass1,warimpex_finanz_und_bet_ag,Warimpex Finanz- und Bet. AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\warimpex_finanz_und_bet_ag\2023\focused\warimpex_finanz_und_bet_ag_2023_taxonomy_focused.md,2,1.0,47.0,20451,,20914,2.334672,ok,,1.0,20705.0,33.0,20738.0,0.0,
pass1,warimpex_finanz_und_bet_ag,Warimpex Finanz- und Bet. AG,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\warimpex_finanz_und_bet_ag\2023\focused\warimpex_finanz_und_bet_ag_2023_taxonomy_focused.md,2,48.0,129.0,15957,,16420,4.483329,ok,,1.0,16305.0,498.0,16803.0,8.0,
pass2,warimpex_finanz_und_bet_ag,Warimpex Finanz- und Bet. AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\warimpex_finanz_und_bet_ag\2023\focused\warimpex_finanz_und_bet_ag_2023_taxonomy_focused.md,2,,,433,8.0,856,5.204994,ok,,1.0,864.0,154.0,1018.0,,3.0
pass1,washtec_ag,WashTec AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\washtec_ag\2023\focused\washtec_ag_2023_taxonomy_focused.md,2,11.0,48.0,20243,,20701,4.803641,ok,,1.0,20467.0,508.0,20975.0,6.0,
pass1,washtec_ag,WashTec AG,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\washtec_ag\2023\focused\washtec_ag_2023_taxonomy_focused.md,2,49.0,169.0,9509,,9967,5.705495,ok,,1.0,9754.0,968.0,10722.0,12.0,
pass2,washtec_ag,WashTec AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\washtec_ag\2023\focused\washtec_ag_2023_taxonomy_focused.md,2,,,981,18.0,1399,10.94967,ok,,1.0,1387.0,583.0,1970.0,,12.0
pass1,westwing_group_se,Westwing Group SE,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\westwing_group_se\2023\focused\westwing_group_se_2023_taxonomy_focused.md,1,54.0,184.0,19338,,19793,2.779622,ok,,1.0,19638.0,361.0,19999.0,2.0,
pass2,westwing_group_se,Westwing Group SE,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\westwing_group_se\2023\focused\westwing_group_se_2023_taxonomy_focused.md,1,,,139,2.0,556,5.885747,ok,,1.0,565.0,256.0,821.0,,2.0
pass1,wienerberger_ag,Wienerberger AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\wienerberger_ag\2023\focused\wienerberger_ag_2023_taxonomy_focused.md,3,4.0,147.0,21882,,22339,5.106303,ok,,1.0,22325.0,728.0,23053.0,11.0,
pass1,wienerberger_ag,Wienerberger AG,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\wienerberger_ag\2023\focused\wienerberger_ag_2023_taxonomy_focused.md,3,148.0,184.0,20525,,20982,5.708619,ok,,1.0,20942.0,1098.0,22040.0,11.0,
pass1,wienerberger_ag,Wienerberger AG,2023,3.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\wienerberger_ag\2023\focused\wienerberger_ag_2023_taxonomy_focused.md,3,185.0,191.0,4333,,4790,1.657988,ok,,1.0,4748.0,41.0,4789.0,0.0,
pass2,wienerberger_ag,Wienerberger AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\wienerberger_ag\2023\focused\wienerberger_ag_2023_taxonomy_focused.md,3,,,962,16.0,1378,8.889079,ok,,1.0,1376.0,529.0,1905.0,,10.0
pass1,w_stenrot_w_rttembergische_ag,Wüstenrot & Württembergische AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\w_stenrot_w_rttembergische_ag\2023\focused\w_stenrot_w_rttembergische_ag_2023_taxonomy_focused.md,2,73.0,403.0,20410,,20875,2.34086,ok,,1.0,20444.0,39.0,20483.0,0.0,
pass1,w_stenrot_w_rttembergische_ag,Wüstenrot & Württembergische AG,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\w_stenrot_w_rttembergische_ag\2023\focused\w_stenrot_w_rttembergische_ag_2023_taxonomy_focused.md,2,404.0,440.0,20233,,20698,2.199436,ok,,1.0,20486.0,33.0,20519.0,0.0,
pass1,zalando_se,Zalando SE,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\zalando_se\2023\focused\zalando_se_2023_taxonomy_focused.md,1,78.0,275.0,18975,,19432,2.599078,ok,,1.0,19241.0,182.0,19423.0,2.0,
pass2,zalando_se,Zalando SE,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\zalando_se\2023\focused\zalando_se_2023_taxonomy_focused.md,1,,,95,2.0,512,4.000241,ok,,1.0,519.0,76.0,595.0,,1.0
pass1,zumtobel_group_ag,Zumtobel Group AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\zumtobel_group_ag\2023\focused\zumtobel_group_ag_2023_taxonomy_focused.md,2,42.0,125.0,20439,,20898,9.585509,ok,,1.0,20780.0,2148.0,22928.0,36.0,
pass1,zumtobel_group_ag,Zumtobel Group AG,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\zumtobel_group_ag\2023\focused\zumtobel_group_ag_2023_taxonomy_focused.md,2,126.0,260.0,7855,,8314,1.678577,ok,,1.0,8242.0,47.0,8289.0,0.0,
pass2,zumtobel_group_ag,Zumtobel Group AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\zumtobel_group_ag\2023\focused\zumtobel_group_ag_2023_taxonomy_focused.md,2,,,2054,36.0,2472,7.502675,ok,,1.0,2454.0,433.0,2887.0,,13.0
pass1,adidas_ag,adidas AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\adidas_ag\2023\focused\adidas_ag_2023_taxonomy_focused.md,3,3.0,115.0,20114,,20572,6.195835,ok,,1.0,20369.0,260.0,20629.0,3.0,
pass1,adidas_ag,adidas AG,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\adidas_ag\2023\focused\adidas_ag_2023_taxonomy_focused.md,3,116.0,311.0,20293,,20750,12.509638,ok,,1.0,20644.0,436.0,21080.0,0.0,
pass1,adidas_ag,adidas AG,2023,3.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\adidas_ag\2023\focused\adidas_ag_2023_taxonomy_focused.md,3,312.0,315.0,2083,,2539,2.919551,ok,,1.0,2516.0,45.0,2561.0,0.0,
pass2,adidas_ag,adidas AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\adidas_ag\2023\focused\adidas_ag_2023_taxonomy_focused.md,3,,,144,3.0,559,5.807921,ok,,1.0,568.0,286.0,854.0,,3.0
pass1,freenet_ag,freenet AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\freenet_ag\2023\focused\freenet_ag_2023_taxonomy_focused.md,3,8.0,54.0,20805,,21262,2.198704,ok,,1.0,21074.0,28.0,21102.0,0.0,
pass1,freenet_ag,freenet AG,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\freenet_ag\2023\focused\freenet_ag_2023_taxonomy_focused.md,3,55.0,87.0,20849,,21305,8.192369,ok,,1.0,21227.0,1564.0,22791.0,15.0,
pass1,freenet_ag,freenet AG,2023,3.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\freenet_ag\2023\focused\freenet_ag_2023_taxonomy_focused.md,3,88.0,198.0,10585,,11042,3.436541,ok,,1.0,10962.0,34.0,10996.0,0.0,
pass2,freenet_ag,freenet AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\freenet_ag\2023\focused\freenet_ag_2023_taxonomy_focused.md,3,,,759,15.0,1176,8.323495,ok,,1.0,1176.0,486.0,1662.0,,14.0
pass1,grenke_ag,grenke AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\grenke_ag\2023\focused\grenke_ag_2023_taxonomy_focused.md,3,30.0,140.0,20086,,20542,2.470656,ok,,1.0,20361.0,33.0,20394.0,0.0,
pass1,grenke_ag,grenke AG,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\grenke_ag\2023\focused\grenke_ag_2023_taxonomy_focused.md,3,141.0,343.0,20596,,21052,14.597797,ok,,1.0,20824.0,914.0,21738.0,13.0,
pass1,grenke_ag,grenke AG,2023,3.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\grenke_ag\2023\focused\grenke_ag_2023_taxonomy_focused.md,3,344.0,345.0,1613,,2069,1.752897,ok,,1.0,2063.0,33.0,2096.0,0.0,
pass2,grenke_ag,grenke AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\grenke_ag\2023\focused\grenke_ag_2023_taxonomy_focused.md,3,,,772,13.0,1187,7.146317,ok,,1.0,1187.0,348.0,1535.0,,9.0
pass1,q_beyond_ag,q.beyond AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\q_beyond_ag\2023\focused\q_beyond_ag_2023_taxonomy_focused.md,1,36.0,59.0,8627,,9084,2.187549,ok,,1.0,8999.0,34.0,9033.0,0.0,
pass1,secunet_security_networks_ag,secunet Security Networks AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\secunet_security_networks_ag\2023\focused\secunet_security_networks_ag_2023_taxonomy_focused.md,1,102.0,268.0,13601,,14060,7.377219,ok,,1.0,13833.0,1621.0,15454.0,16.0,
pass2,secunet_security_networks_ag,secunet Security Networks AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\secunet_security_networks_ag\2023\focused\secunet_security_networks_ag_2023_taxonomy_focused.md,1,,,851,16.0,1269,13.605646,ok,,1.0,1278.0,741.0,2019.0,,7.0
pass1,technotrans_se,technotrans SE,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\technotrans_se\2023\focused\technotrans_se_2023_taxonomy_focused.md,1,56.0,80.0,17548,,18005,5.246708,ok,,1.0,17848.0,891.0,18739.0,15.0,
pass2,technotrans_se,technotrans SE,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\technotrans_se\2023\focused\technotrans_se_2023_taxonomy_focused.md,1,,,794,15.0,1210,13.272634,ok,,1.0,1205.0,960.0,2165.0,,13.0
pass1,voestalpine_ag,voestalpine AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\voestalpine_ag\2023\focused\voestalpine_ag_2023_taxonomy_focused.md,1,93.0,100.0,4219,,4677,1.81547,ok,,1.0,4631.0,34.0,4665.0,0.0,
