company,report_year,activity,label,code_numeric
Virbac,2023,"The undertaking carries out, funds or has exposures to construction, refurbishment and operation of heat generation facilities that produce heat/cool using fossil gaseous fuels.",,
Virbac,2023,"The undertaking carries out, funds or has exposures to construction, refurbishment, and operation of combined heat/cool and power generation facilities using fossil gaseous fuels.",,
Virbac,2023,"The undertaking carries out, funds or has exposures to research, development, demonstration and deployment of innovative electricity generation facilities that produce energy from nuclear processes with minimal waste from the fuel cycle.",,
Virbac,2023,"The undertaking carries out, funds or has exposures to safe operation of existing nuclear installations that produce electricity or process heat, including for the purposes of district heating or industrial processes such as hydrogen production from nuclear energy, as well as their safety upgrades.",,
Viscom SE,2023,Renovation of existing buildings,,3.2
Viscom SE,2023,Electricity generation using solar photovoltaic technology,,4.1.
Viscom SE,2023,"Transport by motorbikes, passenger cars and light commercial vehicles",,6.5.
Viscom SE,2023,Renovation of existing buildings,,7.2.
Viscom SE,2023,Acquisition and ownership of buildings,,7.7.
Viscom SE,2023,"The undertaking carries out, funds or has exposures to construction and safe operation of new nuclear installations to produce electricity or process heat, including for the purposes of district heating or industrial processes such as hydrogen production, as well as their safety upgrades, using best available technologies.",,
Viscom SE,2023,"The undertaking carries out, funds or has exposures to construction or operation of electricity generation facilities that produce electricity using fossil gaseous fuels.",,
Viscom SE,2023,"The undertaking carries out, funds or has exposures to construction, refurbishment and operation of heat generation facilities that produce heat/cool using fossil gaseous fuels.",,
Viscom SE,2023,"The undertaking carries out, funds or has exposures to construction, refurbishment, and operation of combined heat/cool and power generation facilities using fossil gaseous fuels.",,
Viscom SE,2023,"The undertaking carries out, funds or has exposures to research, development, demonstration and deployment of innovative electricity generation facilities that produce energy from nuclear processes with minimal waste from the fuel cycle.",,
Viscom SE,2023,"The undertaking carries out, funds or has exposures to safe operation of existing nuclear installations that produce electricity or process heat, including for the purposes of district heating or industrial processes such as hydrogen production from nuclear energy, as well as their safety upgrades.",,
Volkswagen AG St,2023,3.18 Manufacture of automotive and mobility components,,3.18
Volkswagen AG St,2023,3.2 Manufacture of equipment for the production and use of hydrogen,,3.2
Volkswagen AG St,2023,3.3 Manufacture of low-carbon technologies for transport,,3.3
Volkswagen AG St,2023,3.6 Manufacture of other low-carbon technologies,,3.6
Volkswagen AG St,2023,"9.1 Close to market research, development and innovation",,9.1
Volkswagen AG St,2023,Manufacture of automotive and mobility components,CCM,3.18
Volkswagen AG St,2023,Manufacture of equipment for the production and use of hydrogen,CCM,3.2
Volkswagen AG St,2023,Manufacture of low-carbon technologies for transport,CCM,3.3
Volkswagen AG St,2023,Manufacture of other low-carbon technologies,CCM,3.6
Volkswagen AG St,2023,"Close to market research, development and innovation",CCM,9.1
Volkswagen AG Vz,2023,3.18 Manufacture of automotive and mobility components,,3.18
Volkswagen AG Vz,2023,3.2 Manufacture of equipment for the production and use of hydrogen,,3.2
Volkswagen AG Vz,2023,3.3 Manufacture of low-carbon technologies for transport,,3.3
Volkswagen AG Vz,2023,3.6 Manufacture of other low-carbon technologies,,3.6
Volkswagen AG Vz,2023,"9.1 Close to market research, development and innovation",,9.1
Volkswagen AG Vz,2023,Manufacture of automotive and mobility components,CCM,3.18
Volkswagen AG Vz,2023,Manufacture of equipment for the production and use of hydrogen,CCM,3.2
Volkswagen AG Vz,2023,Manufacture of low-carbon technologies for transport,CCM,3.3
Volkswagen AG Vz,2023,Manufacture of other low-carbon technologies,CCM,3.6
Volkswagen AG Vz,2023,"Close to market research, development and innovation",CCM,9.1
Vonovia SE,2023,purchase of electrical and electronic goods (1.2),,1.2
Vonovia SE,2023,fleet (3.3),,3.3
Vonovia SE,2023,electricity generation using solar photovoltaic technology (activity 4.1),,4.1
Vonovia SE,2023,new construction (activity 7.1),,7.1
Vonovia SE,2023,renovation of existing buildings (activity 7.2),,7.2
Vonovia SE,2023,7.3,,7.3
Vonovia SE,2023,7.4,,7.4
Vonovia SE,2023,7.5,,7.5
Vonovia SE,2023,7.6,,7.6
Vonovia SE,2023,acquisition and ownership of buildings (activity 7.7),,7.7
Vonovia SE,2023,Manufacture of low carbon technologies for transport Investments for fleet,CCM,3.3
Vonovia SE,2023,Electricity generation using solar photovoltaic technology,CCM,4.1
Vonovia SE,2023,Construction of new buildings,CCM,7.1
Vonovia SE,2023,Construction of new buildings,CCM,7.1
Vonovia SE,2023,Renovation of existing buildings,CCM,7.2
Vonovia SE,2023,"Renovation of existing buildings Investments for energy modernizations (7.2), Investments for refurbishments without energy-related effects (e.g., vacant apartment renovation) (3.2)",CCM,7.2
Vonovia SE,2023,"Installation, maintenance and repair of energy efficiency equipment Investments for measures that are not covered by 7.2 (e.g., heating modernization, insulation, window replacement)",CCM,7.3
Vonovia SE,2023,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings) Investments for charging stations and wallboxes",CCM,7.4
Vonovia SE,2023,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings Investments for metering technology and smart metering",CCM,7.5
Vonovia SE,2023,"Installation, maintenance and repair of renewable energy technologies Investments for photovoltaic facilities",CCM,7.6
Vonovia SE,2023,Acquisition and ownership of buildings,CCM,7.7
Vonovia SE,2023,Manufacture of electrical and electronic equipment Investments for IT hardware equipment and other electronic operating and business equipment,CE,1.2
Vossloh AG,2023,6.14. Infrastructure for rail transport,,6.14
Vossloh AG,2023,"6.5 Transportation with motorcycles, passenger cars and light commercial vehicles",,6.5
Vossloh AG,2023,"7.3 Installation, maintenance and repair of energy-efficient appliances",,7.3
Vossloh AG,2023,"7.4 Installation, maintenance and repair of charging stations for electric vehicles in buildings (and in parking lots belonging to buildings)",,7.4
Vossloh AG,2023,"7.5 Installation, maintenance and repair of devices for measuring, regulating and controlling the overall energy efficiency of buildings",,7.5
Vossloh AG,2023,"7.6 Installation, maintenance and repair of renewable energy technologies",,7.6
Warimpex Finanz- und Bet. AG,2023,7.1. F41 Construction of buildings,,7.1. F41
Warimpex Finanz- und Bet. AG,2023,7.7. L68 Real estate activities,,7.7. L68
Warimpex Finanz- und Bet. AG,2023,Acquisition and ownership of buildings,CCA,7.7
Warimpex Finanz- und Bet. AG,2023,Construction of buildings,,L41
Warimpex Finanz- und Bet. AG,2023,Real estate activities,,L68
WashTec AG,2023,Production of alternative water resources for purposes other than human consumption,,2.2
WashTec AG,2023,Manufacture of other low-carbon technologies,CCM,3.6
WashTec AG,2023,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM,6.5
WashTec AG,2023,"Installation, maintenance and repair of energy efficiency equipment",CCM,7.3
WashTec AG,2023,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM,7.4
WashTec AG,2023,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",CCM,7.5
WashTec AG,2023,Production of alternative water resources for purposes other than human consumption,CE,2.2
WashTec AG,2023,,,
WashTec AG,2023,"The undertaking carries out, funds or has exposures to construction and safe operation of new nuclear installations to produce electricity or process heat, including for the purposes of district heating or industrial processes such as hydrogen production, as well as their safety upgrades, using best available technologies.",,
WashTec AG,2023,"The undertaking carries out, funds or has exposures to construction or operation of electricity generation facilities that produce electricity using fossil gaseous fuels.",,
WashTec AG,2023,"The undertaking carries out, funds or has exposures to construction, refurbishment and operation of heat generation facilities that produce heat/cool using fossil gaseous fuels.",,
WashTec AG,2023,"The undertaking carries out, funds or has exposures to construction, refurbishment, and operation of combined heat/cool and power generation facilities using fossil gaseous fuels.",,
WashTec AG,2023,"The undertaking carries out, funds or has exposures to research, development, demonstration and deployment of innovative electricity generation facilities that produce energy from nuclear processes with minimal waste from the fuel cycle.",,
WashTec AG,2023,"The undertaking carries out, funds or has exposures to safe operation of existing nuclear installations that produce electricity or process heat, including for the purposes of district heating or industrial processes such as hydrogen production from nuclear energy, as well as their safety upgrades.",,
Westwing Group SE,2023,Acquisition and ownership of buildings,,7.7
Westwing Group SE,2023,"Data processing, hosting and related activities",,8.1
Wienerberger AG,2023,Manufacture of energy efficiency equipment for buildings,,3.5
Wienerberger AG,2023,"Transport by motorbikes, passenger cars and light commercial vehicles (i.e. company cars)",,6.5
Wienerberger AG,2023,"Installation, maintenance and repair of energy efficiency equipment (i.e. insulation material in own used buildings)",,7.3
Wienerberger AG,2023,"Installation, maintenance and repair of charging stations for electric vehicles in buildings and parking spaces attached to buildings (i.e. E-charging stations)",,7.4
Wienerberger AG,2023,"Installation, maintenance and repair of renewable energy technologies (i.e. Photovoltaic, heat pumps)",,7.6
Wienerberger AG,2023,Manufacture of energy-efficient equipment for buildings,CCM,3.5
Wienerberger AG,2023,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM,6.5
Wienerberger AG,2023,"Installation, maintenance and repair of energy efficiency equipment",CCM,7.3
Wienerberger AG,2023,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM,7.4
Wienerberger AG,2023,"Installation, maintenance and repair of renewable energy technologies",CCM,7.6
Wüstenrot & Württembergische AG,2023,Acquisition and ownership of buildings,,
Wüstenrot & Württembergische AG,2023,Non-life insurance: underwriting of climate-related perils,,
Wüstenrot & Württembergische AG,2023,Renovation of existing buildings,,
Wüstenrot & Württembergische AG,2023,"The undertaking carries out, funds or has exposures to construction and safe operation of new nuclear installations to produce electricity or process heat, including for the purposes of district heating or industrial processes such as hydrogen production, as well as their safety upgrades, using best available technologies.",,
Wüstenrot & Württembergische AG,2023,"The undertaking carries out, funds or has exposures to construction or operation of electricity generation facilities that produce electricity using fossil gaseous fuels.",,
Wüstenrot & Württembergische AG,2023,"The undertaking carries out, funds or has exposures to construction, refurbishment and operation of heat generation facilities that produce heat/cool using fossil gaseous fuels.",,
Wüstenrot & Württembergische AG,2023,"The undertaking carries out, funds or has exposures to construction, refurbishment, and operation of combined heat/cool and power generation facilities using fossil gaseous fuels.",,
Wüstenrot & Württembergische AG,2023,"The undertaking carries out, funds or has exposures to research, development, demonstration and deployment of innovative electricity generation facilities that produce energy from nuclear processes with minimal waste from the fuel cycle.",,
Wüstenrot & Württembergische AG,2023,"The undertaking carries out, funds or has exposures to safe operation of existing nuclear installations that produce electricity or process heat, including for the purposes of district heating or industrial processes such as hydrogen production from nuclear energy, as well as their safety upgrades.",,
Zalando SE,2023,"leasing of assets covering our office buildings, outlets and warehouses",,7.7
Zalando SE,2023,Acquisition and ownership of buildings,CCM,7.7
Zumtobel Group AG,2023,Manufacture of energy efficiency equipment for buildings,CCM,3.5
Zumtobel Group AG,2023,"Operation of personal mobility devices, cycle logistics",CCM,6.4
Zumtobel Group AG,2023,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM,6.5
